% Model:              Trumpet5.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jan 2 2023, 22:30
% Table:              Table 2 - 
% freq (Hz)              |Z_in Tube_Bell|
370.19607843137254       16.983840531530838
374.70588235294116       19.990243725326422
379.2156862745098        21.833519951575614
383.72549019607845       23.223450102711215
388.2352941176471        24.39163232559136
392.7450980392157        25.4494012108503
397.2549019607843        26.466821484046367
401.7647058823529        27.501452550440924
406.27450980392155       28.61604515220791
410.78431372549016       29.900601062533603
415.29411764705884       31.522762772691372
419.80392156862746       33.9109591571451
424.3137254901961        39.2096782007708
428.8235294117647        37.86950220327169
433.3333333333333        33.45767488638937
437.84313725490193       31.239210115450625
442.3529411764706        29.684636764253195
446.8627450980392        28.432667531574598
451.37254901960785       27.333408623511218
455.88235294117646       26.30292034817232
460.3921568627451        25.280074224371127
464.9019607843137        24.206027487846683
469.4117647058824        23.005610797714052
473.921568627451         21.553634531491927
478.4313725490196        19.574392674872673
482.94117647058823       16.12249105176842
487.45098039215685       8.90008465475372
491.96078431372547       17.520340897345484
496.4705882352941        20.29091795475875
500.98039215686276       22.056188675378824
505.4901960784314        23.411352127706348
510                      24.56399977155504
514.5098039215686        25.617965815666896
519.0196078431372        26.641186601192924
523.5294117647059        27.692094011150168
528.0392156862745        28.837686703128576
532.5490196078431        30.179052268356756
537.0588235294117        31.91546481572413
541.5686274509803        34.60472213706836
546.078431372549         42.18164921282927
550.5882352941176        36.426616421550754
555.0980392156863        32.84124382618992
559.6078431372549        30.821657576540446
564.1176470588235        29.349286073338362
568.6274509803922        28.135485347484423
573.1372549019608        27.05073153304908
577.6470588235294        26.01765820768251
582.156862745098         24.975673179528965
586.6666666666666        23.86142198176186
591.1764705882352        22.58689279809468
595.6862745098039        20.992291798700716
600.1960784313726        18.68225788162286
604.7058823529412        13.88426506590373
609.2156862745098        14.13829616933831
613.7254901960785        18.776202323516817
618.2352941176471        21.05579323009176
622.7450980392157        22.64041938994496
627.2549019607843        23.912627359577332
631.7647058823529        25.029103625534262
636.2745098039215        26.077272676340925
640.7843137254902        27.121190925831282
645.2941176470588        28.223555365449577
649.8039215686274        29.46644351180184
654.313725490196         30.990612357959435
658.8235294117648        33.11699706378096
663.3333333333334        36.96363505241027
667.843137254902         38.769934556834514
672.3529411764706        33.88387143075205
676.8627450980392        31.472061375025746
681.3725490196078        29.826586758292738
685.8823529411765        28.521117041400448
690.3921568627451        27.385114518036016
694.9019607843137        26.32598235572603
699.4117647058823        25.278143493534664
703.9215686274509        24.180200716275465
708.4313725490196        22.956302911461243
712.9411764705882        21.487398783073985
717.4509803921569        19.550632216317858
721.9607843137255        16.833757782022367
726.4705882352941        16.13699929026181
730.9803921568628        18.928435121240327
735.4901960784314        21.028242528397026
740                      22.573767832914484
744.5098039215686        23.826083580542242
749.0196078431372        24.919596174381763
753.5294117647059        25.93189039008591
758.0392156862745        26.91567285709242
762.5490196078431        27.912953405025405
767.0588235294117        28.960855860380143
771.5686274509803        30.08754170047287
776.0784313725491        31.27712046447188
780.5882352941177        32.33622170186932
785.0980392156863        32.719658160914925
789.6078431372549        32.125041593295514
794.1176470588235        31.068704188561355
798.6274509803922        29.986712790404635
803.1372549019608        28.993031105419846
807.6470588235294        28.086881288193016
812.156862745098         27.244491975347845
816.6666666666666        26.441233392998175
821.1764705882352        25.655361424280247
825.6862745098039        24.86800189593179
830.1960784313726        24.063430482297562
834.7058823529412        23.23225260049164
839.2156862745098        22.38260582911149
843.7254901960785        21.570110355327763
848.2352941176471        20.950780241300105
852.7450980392157        20.773397657840256
857.2549019607843        21.1495415739039
861.7647058823529        21.89864552588858
866.2745098039215        22.785921103942478
870.7843137254902        23.689477213035545
875.2941176470588        24.57302076676556
879.8039215686274        25.43732983050617
884.313725490196         26.29697785017131
888.8235294117648        27.172166623375414
893.3333333333334        28.086206738003476
897.843137254902         29.063121203470907
902.3529411764706        30.11716387130103
906.8627450980392        31.208639580965478
911.3725490196078        32.108117311480385
915.8823529411765        32.3032381895685
920.3921568627451        31.62193725163887
924.9019607843137        30.549550420178026
929.4117647058823        29.448744091603416
933.9215686274509        28.414461349250036
938.4313725490196        27.443389946385288
942.9411764705882        26.509087486883477
947.4509803921569        25.580819807416752
951.9607843137255        24.626254137785416
956.4705882352941        23.61079604291193
960.9803921568628        22.500504289313355
965.4901960784314        21.28803989535242
970                      20.116556338381514
974.5098039215686        19.559781815526577
979.0196078431372        20.143644031610222
983.5294117647059        21.321194882024933
988.0392156862745        22.532045663257083
992.5490196078431        23.64104709364726
997.0588235294117        24.657787315968285
1001.5686274509803       25.617292859270947
1006.0784313725491       26.55550495671055
1010.5882352941177       27.506961690303704
1015.0980392156863       28.506039901077052
1019.6078431372549       29.58464149595594
1024.1176470588234       30.75033152224867
1028.627450980392        31.887227656002658
1033.1372549019607       32.522457037880514
1037.6470588235293       32.11454302442651
1042.156862745098        31.035620227606163
1046.6666666666665       29.85440444026505
1051.1764705882351       28.751643831050202
1055.6862745098038       27.73652601817876
1060.1960784313726       26.781072321613287
1064.7058823529412       25.853516097169674
1069.2156862745098       24.92422720585256
1073.7254901960785       23.967207652356116
1078.235294117647        22.96631905790834
1082.7450980392157       21.940843330640767
1087.2549019607843       21.021906196122192
1091.764705882353        20.552076687632372
1096.2745098039215       20.840276430867156
1100.7843137254902       21.67806800366136
1105.2941176470588       22.68309097010817
1109.8039215686274       23.67686897377544
1114.313725490196        24.62030424768381
1118.8235294117646       25.52070762591392
1123.3333333333333       26.39611751382507
1127.8431372549019       27.263914464404245
1132.3529411764705       28.134569958270852
1136.862745098039        29.000999690572968
1141.3725490196077       29.81476463035985
1145.8823529411764       30.448989675102677
1150.3921568627452       30.706834639782414
1154.9019607843138       30.481322889163536
1159.4117647058824       29.890419634251252
1163.921568627451        29.13264319427263
1168.4313725490197       28.334102384377676
1172.9411764705883       27.545349564223812
1177.450980392157        26.77932259191211
1181.9607843137255       26.035785733023218
1186.4705882352941       25.31353469803973
1190.9803921568628       24.618274537635422
1195.4901960784314       23.970874493659334
1200                     23.41656016256782
